b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
6	1	6	7	1.081443e-01	5.904003e-02	-6.498764e-02	-9.222548e-06	-5.034971e-06	3.900599e-05	-1.292746e+01	2.367939e+01	0.000000e+00	9.982000e+02	2.440843e+04	-3.541046e+00	1.869287e+00	9.266889e+00	-3.829566e-01	1.615002e-03	-5.862980e-04	-4.487828e-03	
6	1	6	8	1.178331e-01	6.470166e-02	-6.196591e-02	-1.009832e-05	-5.544978e-06	4.276671e-05	-1.416714e+01	2.580086e+01	0.000000e+00	9.982000e+02	2.124911e+04	-3.651265e+00	1.706736e+00	9.632406e+00	-4.371832e-01	1.857224e-03	-6.196832e-04	-5.105708e-03	
6	1	6	9	1.276010e-01	7.021842e-02	-5.894418e-02	-1.099545e-05	-6.050755e-06	4.658941e-05	-1.537510e+01	2.793964e+01	0.000000e+00	9.982000e+02	1.697319e+04	-3.836099e+00	1.531455e+00	1.007280e+01	-4.991354e-01	2.159716e-03	-6.457486e-04	-5.781919e-03	
6	1	6	10	1.378097e-01	7.494870e-02	-5.592245e-02	-1.194552e-05	-6.496732e-06	5.057633e-05	-1.641084e+01	3.017495e+01	0.000000e+00	9.982000e+02	9.701366e+03	-4.166734e+00	1.358672e+00	1.064776e+01	-5.762047e-01	2.609076e-03	-6.778180e-04	-6.553041e-03	
6	1	6	11	1.488527e-01	7.497277e-02	-5.326030e-02	-9.894659e-06	-4.982139e-06	4.074213e-05	-1.641611e+01	3.259294e+01	0.000000e+00	9.982000e+02	-5.663692e+02	-4.512408e+00	1.115683e+00	1.148874e+01	-5.054154e-01	2.444375e-03	-5.074295e-04	-5.698588e-03	
6	1	6	12	1.564897e-01	7.165023e-02	-5.180301e-02	-2.778460e-06	-1.271926e-06	1.165248e-05	-1.568861e+01	3.426514e+01	0.000000e+00	9.982000e+02	-1.013772e+04	-4.657207e+00	1.099317e+00	1.208476e+01	-1.524754e-01	7.304528e-04	-1.660218e-04	-1.620909e-03	
6	1	7	1	5.636470e-02	2.825237e-02	-8.119399e-02	-9.610956e-07	-4.817411e-07	3.990987e-06	-6.186168e+00	1.234167e+01	0.000000e+00	9.982000e+02	3.469923e+04	-3.555071e+00	3.549999e+00	7.239819e+00	-2.955077e-02	1.541170e-04	-7.874859e-05	-3.521275e-04	
6	1	7	2	6.119053e-02	3.069746e-02	-7.973670e-02	-3.922482e-06	-1.967791e-06	1.629092e-05	-6.721547e+00	1.339834e+01	0.000000e+00	9.982000e+02	3.281732e+04	-3.540580e+00	3.225338e+00	7.488860e+00	-1.271732e-01	6.281395e-04	-3.231861e-04	-1.472329e-03	
6	1	7	3	7.000582e-02	3.516473e-02	-7.707455e-02	-5.914510e-06	-2.970935e-06	2.457030e-05	-7.699704e+00	1.532854e+01	0.000000e+00	9.982000e+02	3.214653e+04	-3.466609e+00	2.703706e+00	8.093960e+00	-2.091852e-01	9.521729e-04	-4.537816e-04	-2.447496e-03	
6	1	7	4	8.001375e-02	4.023126e-02	-7.405282e-02	-6.831838e-06	-3.435085e-06	2.838639e-05	-8.809078e+00	1.751989e+01	0.000000e+00	9.982000e+02	3.028890e+04	-3.375326e+00	2.388704e+00	8.406245e+00	-2.518884e-01	1.080635e-03	-4.897290e-04	-2.945883e-03	
6	1	7	5	8.999923e-02	4.534217e-02	-7.103109e-02	-7.769575e-06	-3.914387e-06	3.229575e-05	-9.928166e+00	1.970632e+01	0.000000e+00	9.982000e+02	2.847677e+04	-3.367889e+00	2.209889e+00	8.684052e+00	-2.965702e-01	1.241746e-03	-5.407814e-04	-3.467232e-03	
6	1	7	6	9.992103e-02	5.057894e-02	-6.800936e-02	-8.688343e-06	-4.397977e-06	3.614962e-05	-1.107482e+01	2.187881e+01	0.000000e+00	9.982000e+02	2.644136e+04	-3.405124e+00	2.079090e+00	8.963528e+00	-3.430609e-01	1.424139e-03	-5.955790e-04	-4.007350e-03	
6	1	7	7	1.097858e-01	5.592714e-02	-6.498764e-02	-9.590051e-06	-4.885395e-06	3.995351e-05	-1.224586e+01	2.403882e+01	0.000000e+00	9.982000e+02	2.396527e+04	-3.484207e+00	1.956991e+00	9.277931e+00	-3.928813e-01	1.634501e-03	-6.495019e-04	-4.584379e-03	
6	1	7	8	1.196407e-01	6.129344e-02	-6.196591e-02	-1.049909e-05	-5.378844e-06	4.379173e-05	-1.342087e+01	2.619664e+01	0.000000e+00	9.982000e+02	2.072458e+04	-3.600297e+00	1.797022e+00	9.646821e+00	-4.485089e-01	1.880048e-03	-6.915269e-04	-5.211147e-03	
6	1	7	9	1.295730e-01	6.650759e-02	-5.894418e-02	-1.143082e-05	-5.867231e-06	4.769656e-05	-1.456257e+01	2.837144e+01	0.000000e+00	9.982000e+02	1.635694e+04	-3.791264e+00	1.624571e+00	1.008811e+01	-5.120337e-01	2.187770e-03	-7.276913e-04	-5.898821e-03	
6	1	7	10	1.399245e-01	7.092067e-02	-5.592245e-02	-1.239774e-05	-6.284018e-06	5.169861e-05	-1.552886e+01	3.063801e+01	0.000000e+00	9.982000e+02	8.994894e+03	-4.129382e+00	1.454415e+00	1.066782e+01	-5.903183e-01	2.641700e-03	-7.734997e-04	-6.672660e-03	
6	1	7	11	1.509740e-01	7.060089e-02	-5.326030e-02	-1.023839e-05	-4.786548e-06	4.156135e-05	-1.545884e+01	3.305742e+01	0.000000e+00	9.982000e+02	-1.376239e+03	-4.482548e+00	1.228646e+00	1.152158e+01	-5.175979e-01	2.470735e-03	-5.957936e-04	-5.774612e-03	
6	1	7	12	1.585199e-01	6.703620e-02	-5.180301e-02	-2.869338e-06	-1.213177e-06	1.188197e-05	-1.467831e+01	3.470968e+01	0.000000e+00	9.982000e+02	-1.105434e+04	-4.620719e+00	1.220468e+00	1.212500e+01	-1.560108e-01	7.378723e-04	-1.922211e-04	-1.642743e-03	
6	1	8	1	5.714127e-02	2.664585e-02	-8.119399e-02	-1.005368e-06	-4.688182e-07	4.118065e-06	-5.834402e+00	1.251171e+01	0.000000e+00	9.982000e+02	3.464749e+04	-3.452270e+00	3.641349e+00	7.239595e+00	-3.049791e-02	1.566908e-04	-8.571338e-05	-3.632574e-04	
