b	i	j	k	px	py	pz	nVx	nVy	nVz	velx	vely	velz	rho	p	u	v	w	mp	fx	fy	fz
0	6	4	1	-9.856375e-02	-1.290674e-04	-1.528642e-01	-6.612143e-06	-3.181105e-05	-1.143046e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.110645e+04	3.855044e+00	-3.330192e+00	7.037930e+00	-3.387344e-04	-2.073585e-04	-9.901873e-04	-3.585889e-04	
0	6	4	2	-1.087894e-01	4.468087e-05	-1.474439e-01	-1.935979e-05	-9.356190e-05	-3.354833e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.416329e+04	3.337291e+00	-3.233213e+00	7.091152e+00	-3.511594e-04	-6.637606e-04	-3.201010e-03	-1.150682e-03	
0	6	4	3	-1.241668e-01	2.703746e-04	-1.391982e-01	-2.004780e-05	-9.721977e-05	-3.472141e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.251036e+04	3.028340e+00	-3.268047e+00	7.401980e+00	-1.204940e-03	-6.565882e-04	-3.162423e-03	-1.139770e-03	
0	6	4	4	-1.396860e-01	4.564863e-04	-1.307634e-01	-2.016792e-05	-9.809775e-05	-3.496272e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.938991e+04	3.042784e+00	-3.394301e+00	7.768464e+00	-1.798660e-03	-5.974436e-04	-2.873297e-03	-1.040210e-03	
0	6	4	5	-1.551634e-01	6.065705e-04	-1.222509e-01	-2.031749e-05	-9.888088e-05	-3.517525e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.740540e+04	3.199171e+00	-3.486090e+00	7.951856e+00	-2.110695e-03	-5.587736e-04	-2.679279e-03	-9.724943e-04	
0	6	4	6	-1.706104e-01	7.299638e-04	-1.136750e-01	-2.042284e-05	-9.950743e-05	-3.535196e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.589661e+04	3.463018e+00	-3.551144e+00	7.995045e+00	-2.351922e-03	-5.268488e-04	-2.519094e-03	-9.166866e-04	
0	6	4	7	-1.858394e-01	8.338485e-04	-1.051737e-01	-1.996947e-05	-9.751255e-05	-3.459835e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.214935e+04	4.041511e+00	-3.668959e+00	8.007975e+00	-2.450641e-03	-4.390595e-04	-2.086785e-03	-7.631654e-04	
0	6	4	8	-1.959306e-01	8.957683e-04	-9.952498e-02	-6.872048e-06	-3.360987e-05	-1.191578e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	2.443527e+04	4.284097e+00	-3.618955e+00	7.736976e+00	-3.690221e-04	-1.674711e-04	-8.100225e-04	-2.904999e-04	
0	7	4	1	-1.012861e-01	2.104232e-03	-1.576106e-01	-6.611364e-06	-3.290272e-05	-1.143433e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.061904e+04	3.860454e+00	-3.256442e+00	7.138411e+00	-3.308820e-04	-2.040775e-04	-1.008191e-03	-3.531042e-04	
0	7	4	2	-1.115325e-01	2.290465e-03	-1.522320e-01	-1.929341e-05	-9.646333e-05	-3.343598e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.344527e+04	3.398490e+00	-3.170816e+00	7.186840e+00	-2.791163e-04	-6.473872e-04	-3.231175e-03	-1.122301e-03	
0	7	4	3	-1.269366e-01	2.532310e-03	-1.440396e-01	-1.990554e-05	-9.981497e-05	-3.447620e-05	0.000000e+00	0.000000e+00	0.000000e+00	9.982000e+02	3.185509e+04	3.122845e+00	-3.207390e+00	7.482948e+00	-1.569196e-03	-6.400260e-04	-3.179767e-03	-1.111779e-03	
